"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"1563026_at"	"0.979"	"0.8372784"	"-3.31e-02"	""
"215799_at"	"0.979"	"0.8372998"	"-4.41e-02"	"LOC101927051"
"237628_at"	"0.979"	"0.837387"	"-3.28e-02"	""
"217619_x_at"	"0.979"	"0.8373911"	"4.56e-02"	""
"1554664_at"	"0.979"	"0.8373984"	"-4.36e-02"	"NAIF1"
"1560654_at"	"0.979"	"0.8374065"	"3.30e-02"	"FLJ37201"
"212616_at"	"0.979"	"0.8374105"	"3.89e-02"	"CHD9"
"204419_x_at"	"0.979"	"0.8374149"	"3.30e-02"	"HBG2///HBG1"
"204970_s_at"	"0.979"	"0.8374717"	"3.45e-02"	"MAFG"
"236837_x_at"	"0.979"	"0.8374781"	"3.32e-02"	"MIPEPP3"
"1553579_a_at"	"0.979"	"0.8374966"	"-3.50e-02"	"SPAG11A///SPAG11B"
"210547_x_at"	"0.979"	"0.8375626"	"3.37e-02"	"ICA1"
"228926_s_at"	"0.979"	"0.83762"	"3.43e-02"	"SMARCA2"
"236963_at"	"0.979"	"0.8376312"	"-3.32e-02"	""
"221320_at"	"0.979"	"0.8376316"	"-5.24e-02"	"BCL2L10"
"215304_at"	"0.979"	"0.8376486"	"-8.62e-02"	""
"214797_s_at"	"0.979"	"0.8376668"	"3.59e-02"	"CDK18"
"228368_at"	"0.979"	"0.8376742"	"3.40e-02"	"ARHGAP20"
"1552839_at"	"0.979"	"0.8377531"	"3.26e-02"	"FAM71D"
"203174_s_at"	"0.979"	"0.8377685"	"-4.72e-02"	"ARFRP1"
"240721_at"	"0.979"	"0.837775"	"1.49e-01"	""
"1557604_at"	"0.979"	"0.8377779"	"-4.34e-02"	"LOC401312"
"1565915_at"	"0.979"	"0.8378073"	"-4.35e-02"	""
"215140_at"	"0.979"	"0.8378175"	"-4.48e-02"	""
"220046_s_at"	"0.979"	"0.8378176"	"3.59e-02"	"CCNL1"
"229658_at"	"0.979"	"0.8378212"	"-3.42e-02"	"BAZ1B"
"1552993_at"	"0.979"	"0.8378586"	"-3.42e-02"	"DYDC1"
"210466_s_at"	"0.979"	"0.8378783"	"-3.26e-02"	"SERBP1"
"216443_at"	"0.979"	"0.837885"	"-3.27e-02"	""
"1561918_at"	"0.979"	"0.8379175"	"-5.29e-02"	""
"236921_at"	"0.979"	"0.8379518"	"-3.62e-02"	""
"223745_at"	"0.979"	"0.837984"	"3.58e-02"	"C16orf95"
"210603_at"	"0.979"	"0.8380105"	"7.44e-02"	"NAA11"
"1562426_a_at"	"0.979"	"0.838032"	"-3.93e-02"	"STK24"
"236111_at"	"0.979"	"0.8380447"	"3.25e-02"	""
"212225_at"	"0.979"	"0.8380627"	"3.41e-02"	"EIF1"
"240521_at"	"0.979"	"0.8380631"	"3.32e-02"	"KIZ"
"221481_x_at"	"0.979"	"0.838065"	"-3.30e-02"	"HNRNPD"
"213034_at"	"0.979"	"0.8380804"	"-5.73e-02"	"SIK3"
"213262_at"	"0.979"	"0.8381303"	"-5.24e-02"	"SACS"
"212642_s_at"	"0.979"	"0.838132"	"-6.04e-02"	"HIVEP2"
"224236_s_at"	"0.979"	"0.8381487"	"3.25e-02"	""
"224096_at"	"0.979"	"0.8381503"	"-3.26e-02"	"MIR4755"
"238005_s_at"	"0.979"	"0.8381768"	"-8.92e-02"	"SIN3A"
"221241_s_at"	"0.979"	"0.8382078"	"-4.74e-02"	"BCL2L14"
"217062_at"	"0.979"	"0.8382458"	"-5.22e-02"	"DMPK"
"233583_at"	"0.979"	"0.8382858"	"-4.55e-02"	""
"235357_at"	"0.979"	"0.8382967"	"3.88e-02"	"DPF3"
"1562455_at"	"0.979"	"0.838328"	"-4.09e-02"	"LOC101929586"
"234656_x_at"	"0.979"	"0.838333"	"-3.47e-02"	""
"215210_s_at"	"0.979"	"0.8383387"	"-3.25e-02"	"DLST"
"227947_at"	"0.979"	"0.8383508"	"-8.76e-02"	"PHACTR2"
"216365_x_at"	"0.979"	"0.8383708"	"-3.71e-02"	"IGLJ3///CKAP2"
"206886_x_at"	"0.979"	"0.8383868"	"-3.76e-02"	"GH1"
"200657_at"	"0.979"	"0.838393"	"-3.63e-02"	"SLC25A5"
"231792_at"	"0.979"	"0.8384035"	"-3.25e-02"	"MYLK2"
"242919_at"	"0.979"	"0.838415"	"3.25e-02"	"ZNF253"
"240747_at"	"0.979"	"0.8384248"	"3.35e-02"	"LOC102724587"
"1569962_at"	"0.979"	"0.8384297"	"-3.24e-02"	""
"233400_at"	"0.979"	"0.8384429"	"3.67e-02"	""
"1558028_x_at"	"0.979"	"0.8384513"	"-1.31e-01"	"NORAD"
"1562307_at"	"0.979"	"0.8384603"	"-4.97e-02"	""
"208386_x_at"	"0.979"	"0.838468"	"-3.42e-02"	"DMC1"
"213507_s_at"	"0.979"	"0.8384776"	"3.43e-02"	"KPNB1"
"241459_at"	"0.979"	"0.8385016"	"5.66e-02"	""
"242415_at"	"0.979"	"0.8385327"	"-5.01e-02"	"FBRSL1"
"205518_s_at"	"0.979"	"0.8385514"	"5.13e-02"	"CMAHP"
"1563595_at"	"0.979"	"0.8385959"	"3.27e-02"	"SRGAP3"
"228197_at"	"0.979"	"0.8386019"	"8.36e-02"	"FAAP20"
"208856_x_at"	"0.979"	"0.8386037"	"3.26e-02"	"RPLP0"
"221045_s_at"	"0.979"	"0.8386171"	"-5.35e-02"	"PER3"
"1552674_at"	"0.979"	"0.8386206"	"3.25e-02"	"DIRC1"
"220905_at"	"0.979"	"0.8386229"	"-3.24e-02"	""
"201092_at"	"0.979"	"0.8386538"	"-3.33e-02"	"RBBP7"
"220299_at"	"0.979"	"0.8386544"	"-3.29e-02"	"SPATA6"
"203560_at"	"0.979"	"0.8386853"	"-3.28e-02"	"GGH"
"1562753_at"	"0.979"	"0.8386938"	"3.83e-02"	"ST6GALNAC5"
"208261_x_at"	"0.979"	"0.8386958"	"3.42e-02"	"IFNA10"
"203970_s_at"	"0.979"	"0.8387013"	"-5.36e-02"	"PEX3"
"241348_at"	"0.979"	"0.8387372"	"3.31e-02"	"ZNF654"
"224294_at"	"0.979"	"0.8387943"	"-6.10e-02"	"LOC100128185"
"1559746_a_at"	"0.979"	"0.8388075"	"4.29e-02"	"ZNF718///ZNF595"
"205962_at"	"0.979"	"0.8388117"	"-4.73e-02"	"PAK2"
"212384_at"	"0.979"	"0.8388159"	"-7.55e-02"	"ATP6V1G2-DDX39B///SNORD84///DDX39B"
"241842_x_at"	"0.979"	"0.838817"	"-3.54e-02"	"C19orf45"
"242217_s_at"	"0.979"	"0.8388541"	"3.57e-02"	"FBRS"
"203473_at"	"0.979"	"0.8388821"	"3.80e-02"	"SLCO2B1"
"218447_at"	"0.979"	"0.8389022"	"-4.33e-02"	"CMC2"
"1562888_at"	"0.979"	"0.8389072"	"-3.24e-02"	"GLB1L3"
"233215_s_at"	"0.979"	"0.8389262"	"-4.93e-02"	"ZDHHC21"
"1565579_at"	"0.979"	"0.8389349"	"1.02e-01"	""
"206895_at"	"0.979"	"0.838944"	"-3.45e-02"	"PPP1R3A"
"241586_at"	"0.979"	"0.8389601"	"3.27e-02"	""
"243753_at"	"0.979"	"0.8389886"	"3.25e-02"	"ERICH3"
"205585_at"	"0.979"	"0.8389933"	"-4.99e-02"	"ETV6"
"219890_at"	"0.979"	"0.8390158"	"-3.23e-02"	"CLEC5A"
"1563120_at"	"0.979"	"0.839034"	"3.53e-02"	"LOC100131270///LOC100129029"
"236049_at"	"0.979"	"0.8390669"	"-3.32e-02"	"WDR90"
"218970_s_at"	"0.979"	"0.8390844"	"4.36e-02"	"CUTC"
"1562862_at"	"0.979"	"0.8391945"	"-3.77e-02"	""
"244000_at"	"0.979"	"0.8391985"	"3.26e-02"	""
"227051_at"	"0.979"	"0.8393922"	"3.33e-02"	"BACE2"
"215089_s_at"	"0.979"	"0.8393944"	"-3.30e-02"	"RBM10"
"244582_at"	"0.979"	"0.8394154"	"5.53e-02"	""
"1561450_at"	"0.979"	"0.8394198"	"3.36e-02"	"LOC101928618"
"203472_s_at"	"0.979"	"0.839441"	"-4.16e-02"	"SLCO2B1"
"235950_at"	"0.979"	"0.8394483"	"-3.69e-02"	"ZNF688"
"227834_at"	"0.979"	"0.8394891"	"3.24e-02"	"TXLNB"
"222389_s_at"	"0.979"	"0.8394899"	"3.29e-02"	"WAC"
"1566763_at"	"0.979"	"0.8394948"	"-4.17e-02"	""
"1553565_s_at"	"0.979"	"0.8395156"	"-7.65e-02"	"DDAH1"
"1554765_a_at"	"0.979"	"0.8395306"	"3.25e-02"	"LINC00301"
"1570516_s_at"	"0.979"	"0.8395333"	"-3.22e-02"	"OR51B5"
"1562222_at"	"0.979"	"0.8395349"	"3.43e-02"	"LOC101927606"
"238966_at"	"0.979"	"0.839541"	"3.63e-02"	"CELF4"
"201685_s_at"	"0.979"	"0.8395895"	"-3.42e-02"	"TOX4"
"212050_at"	"0.979"	"0.8395926"	"3.34e-02"	"WIPF2"
"210115_at"	"0.979"	"0.839598"	"4.56e-02"	"RPL39L"
"229296_at"	"0.979"	"0.8396799"	"6.25e-02"	"LINC01503"
"206988_at"	"0.979"	"0.8397227"	"-3.28e-02"	"CCL25"
"233097_x_at"	"0.979"	"0.8397442"	"-3.56e-02"	""
"219970_at"	"0.979"	"0.8397869"	"3.59e-02"	"GIPC2"
"204124_at"	"0.979"	"0.839811"	"-3.32e-02"	"SLC34A2"
"204553_x_at"	"0.979"	"0.8398181"	"3.25e-02"	"INPP4A"
"222281_s_at"	"0.979"	"0.8398309"	"-3.62e-02"	"LOC101929219///LOC100505650///C1orf186"
"220423_at"	"0.979"	"0.8398786"	"4.45e-02"	"PLA2G2D"
"1554470_s_at"	"0.979"	"0.8398918"	"3.43e-02"	"ZBTB44"
"208075_s_at"	"0.979"	"0.8399183"	"3.76e-02"	"CCL7"
"240227_at"	"0.979"	"0.8399222"	"-3.84e-02"	"MIER1"
"1559174_at"	"0.979"	"0.8399344"	"-3.56e-02"	"RAB6A"
"1561962_at"	"0.979"	"0.839959"	"3.21e-02"	""
"236973_at"	"0.979"	"0.8399717"	"3.30e-02"	"LOC100131662"
"201306_s_at"	"0.979"	"0.8399966"	"-3.43e-02"	"ANP32B"
"217695_x_at"	"0.979"	"0.8400319"	"3.46e-02"	""
"234199_at"	"0.979"	"0.8400432"	"4.10e-02"	""
"212999_x_at"	"0.979"	"0.8400787"	"3.21e-02"	"LOC101060835///HLA-DQB1"
"1562308_at"	"0.979"	"0.8400805"	"-3.52e-02"	"LINC01579"
"237007_at"	"0.979"	"0.8401117"	"-3.41e-02"	""
"225413_at"	"0.979"	"0.8401652"	"3.85e-02"	"USMG5"
"1553464_at"	"0.979"	"0.8401945"	"5.52e-02"	"FLJ40288"
"1564402_at"	"0.979"	"0.8402389"	"-3.29e-02"	"LOC146795"
"209987_s_at"	"0.979"	"0.8402854"	"3.32e-02"	"ASCL1"
"230060_at"	"0.979"	"0.8402867"	"1.05e-01"	"CDCA7"
"1566169_at"	"0.979"	"0.8403369"	"3.21e-02"	""
"240218_at"	"0.979"	"0.8403444"	"-3.28e-02"	"DSCAM"
"236778_at"	"0.979"	"0.8403694"	"-9.90e-02"	""
"1558407_at"	"0.979"	"0.8403742"	"-3.84e-02"	"PLEKHG2"
"214520_at"	"0.979"	"0.8403894"	"-3.31e-02"	"FOXC2"
"239235_at"	"0.979"	"0.8403945"	"-3.31e-02"	""
"211607_x_at"	"0.979"	"0.8404503"	"3.43e-02"	"EGFR"
"217314_at"	"0.979"	"0.8404614"	"-3.43e-02"	""
"230147_at"	"0.979"	"0.8404631"	"1.21e-01"	"F2RL2"
"202653_s_at"	"0.979"	"0.8405101"	"3.56e-02"	"MARCH7"
"226988_s_at"	"0.979"	"0.840521"	"-3.20e-02"	"MYH14"
"215053_at"	"0.979"	"0.8405767"	"3.74e-02"	"SRCAP"
"209366_x_at"	"0.979"	"0.8406494"	"4.74e-02"	"CYB5A"
"1557555_at"	"0.979"	"0.8406564"	"-3.20e-02"	""
"229185_at"	"0.979"	"0.8406971"	"-3.57e-02"	"LIFR"
"236242_at"	"0.979"	"0.8407028"	"5.67e-02"	""
"226078_at"	"0.979"	"0.8407089"	"3.98e-02"	"RPUSD1"
"242658_at"	"0.979"	"0.840727"	"-6.86e-02"	""
"231184_at"	"0.979"	"0.8407358"	"4.00e-02"	"DHX8"
"223784_at"	"0.979"	"0.8407505"	"-3.20e-02"	"TMEM27"
"1563118_at"	"0.979"	"0.840787"	"-3.29e-02"	""
"244534_at"	"0.979"	"0.8407998"	"6.50e-02"	""
"217400_at"	"0.979"	"0.8408433"	"3.57e-02"	""
"1570439_at"	"0.979"	"0.8408479"	"-4.27e-02"	""
"1564688_a_at"	"0.979"	"0.8408545"	"-3.65e-02"	"RAD9B"
"235687_at"	"0.979"	"0.8408552"	"-3.30e-02"	"ZNF626"
"229967_at"	"0.979"	"0.8408686"	"3.21e-02"	"CMTM2"
"215658_at"	"0.979"	"0.8408957"	"3.94e-02"	"LINC00675"
"240751_at"	"0.979"	"0.8408961"	"-3.54e-02"	""
"239010_at"	"0.979"	"0.8409207"	"-1.17e-01"	"DUXAP10"
"211525_s_at"	"0.979"	"0.8409216"	"-4.36e-02"	"GP5"
"217366_at"	"0.979"	"0.8409321"	"-3.29e-02"	"CTNNA1P1"
"208251_at"	"0.979"	"0.8409752"	"-4.76e-02"	"KCNC4"
"222390_at"	"0.979"	"0.8409846"	"-3.26e-02"	"WAC"
"1554306_at"	"0.979"	"0.8410287"	"3.51e-02"	"ITPKB"
"207149_at"	"0.979"	"0.8410461"	"-4.27e-02"	"CDH12"
"207989_at"	"0.979"	"0.8410756"	"-3.20e-02"	"OPRM1"
"233773_at"	"0.979"	"0.841081"	"3.34e-02"	""
"215849_x_at"	"0.979"	"0.8410924"	"-4.67e-02"	"CFAP70"
"230456_at"	"0.979"	"0.8411205"	"-3.55e-02"	""
"224930_x_at"	"0.979"	"0.8411471"	"3.23e-02"	"SNORD24///SNORD36A///SNORD36B///RPL7A"
"241148_at"	"0.979"	"0.8411975"	"-3.26e-02"	"ACTG2"
"216621_at"	"0.979"	"0.8412055"	"-3.25e-02"	""
"233092_s_at"	"0.979"	"0.8412081"	"5.58e-02"	""
"1559142_at"	"0.979"	"0.8412104"	"-3.45e-02"	"KAT6A"
"228792_at"	"0.979"	"0.841246"	"-3.38e-02"	"MYEF2"
"229473_at"	"0.979"	"0.8413054"	"-4.95e-02"	"MAMDC4"
"228520_s_at"	"0.979"	"0.8413277"	"3.19e-02"	"APLP2"
"1567286_at"	"0.979"	"0.8413553"	"-3.41e-02"	"OR5L2"
"243931_at"	"0.979"	"0.8413689"	"1.18e-01"	""
"244449_at"	"0.979"	"0.8413709"	"5.04e-02"	"LOC102723380"
"224233_s_at"	"0.979"	"0.8413731"	"-3.29e-02"	"MSTO1"
"229935_s_at"	"0.979"	"0.8414077"	"3.38e-02"	"KMT2A"
"210742_at"	"0.979"	"0.8414509"	"-3.26e-02"	"CDC14A"
"201450_s_at"	"0.979"	"0.8414991"	"-3.56e-02"	"TIA1"
"234548_at"	"0.979"	"0.8415089"	"-3.29e-02"	""
"207956_x_at"	"0.979"	"0.8415277"	"-3.54e-02"	"PDS5B"
"213684_s_at"	"0.979"	"0.8415301"	"-8.20e-02"	"PDLIM5"
"208306_x_at"	"0.979"	"0.8415521"	"3.18e-02"	"HLA-DRB1"
"235430_at"	"0.979"	"0.8415618"	"-3.26e-02"	"ELMSAN1"
"225145_at"	"0.979"	"0.8416184"	"4.16e-02"	"NCOA5"
"214938_x_at"	"0.979"	"0.8416206"	"3.27e-02"	"HMGB1"
"1561525_at"	"0.979"	"0.8416854"	"4.33e-02"	"LOC101927494"
"218681_s_at"	"0.979"	"0.8416916"	"3.93e-02"	"SDF2L1"
"219560_at"	"0.979"	"0.841695"	"3.69e-02"	"C22orf29///GNB1L"
"210601_at"	"0.979"	"0.8417271"	"3.80e-02"	"CDH6"
"216603_at"	"0.979"	"0.8417326"	"-4.37e-02"	"SLC7A8"
"240792_at"	"0.979"	"0.8417427"	"3.24e-02"	""
"213016_at"	"0.979"	"0.8417601"	"6.79e-02"	"BBX"
"232252_at"	"0.979"	"0.8417625"	"-3.49e-02"	"DUSP27"
"225540_at"	"0.979"	"0.8417631"	"2.12e-01"	"MAP2"
"213975_s_at"	"0.979"	"0.8417892"	"-3.49e-02"	"LYZ"
"216243_s_at"	"0.979"	"0.8418059"	"3.64e-02"	"IL1RN"
"242275_at"	"0.979"	"0.8418837"	"-3.35e-02"	""
"210193_at"	"0.979"	"0.8418977"	"-3.19e-02"	"MOBP"
"215362_at"	"0.979"	"0.8419021"	"4.40e-02"	""
"218686_s_at"	"0.979"	"0.8419215"	"3.51e-02"	"RHBDF1"
"239360_at"	"0.979"	"0.8419747"	"3.67e-02"	"LOC102723886"
"240163_at"	"0.979"	"0.8419848"	"-3.30e-02"	"RORA-AS1"
"1556757_a_at"	"0.98"	"0.842046"	"5.31e-02"	"ALS2CR11"
"208927_at"	"0.98"	"0.8420876"	"3.46e-02"	"SPOP"
"217719_at"	"0.98"	"0.8421147"	"3.55e-02"	"EIF3L"
"1562634_at"	"0.98"	"0.8421292"	"3.28e-02"	"LOC101927869"
"231194_at"	"0.98"	"0.8421346"	"-5.48e-02"	"SNX32"
"222966_at"	"0.98"	"0.8421482"	"3.17e-02"	"TLK1"
"1552898_a_at"	"0.98"	"0.8421495"	"-4.23e-02"	"KCNG3"
"205174_s_at"	"0.98"	"0.8421622"	"3.19e-02"	"QPCT"
"221731_x_at"	"0.98"	"0.8421711"	"3.63e-02"	"VCAN"
"201101_s_at"	"0.98"	"0.8422046"	"-3.39e-02"	"BCLAF1"
"225518_x_at"	"0.98"	"0.8422294"	"3.17e-02"	"MTHFD1L"
"1563265_at"	"0.98"	"0.8422378"	"-3.20e-02"	"HNF4A-AS1"
"236255_at"	"0.98"	"0.842278"	"-5.40e-02"	"PLEKHG4B"
"210507_s_at"	"0.98"	"0.8423125"	"-4.82e-02"	"AVIL"
"228126_x_at"	"0.98"	"0.8423509"	"3.17e-02"	"CTXN1"
"218248_at"	"0.98"	"0.8423567"	"1.05e-01"	"FAM111A"
"226165_at"	"0.98"	"0.8423662"	"4.26e-02"	"C8orf59"
"213654_at"	"0.98"	"0.8423667"	"5.36e-02"	"TAF5L"
"218800_at"	"0.98"	"0.8423958"	"-4.52e-02"	"SRD5A3"
"204810_s_at"	"0.98"	"0.842414"	"-4.26e-02"	"CKM"
"230601_s_at"	"0.98"	"0.84244"	"3.23e-02"	"LRRC46"
"221169_s_at"	"0.98"	"0.8424496"	"3.17e-02"	"HRH4"
"203215_s_at"	"0.98"	"0.8424598"	"-9.94e-02"	"MYO6"
"243114_at"	"0.98"	"0.8425259"	"-5.23e-02"	""
"208959_s_at"	"0.98"	"0.842527"	"3.83e-02"	"ERP44"
"206007_at"	"0.98"	"0.8425363"	"-3.18e-02"	"PRG4"
"239856_at"	"0.98"	"0.8425588"	"4.17e-02"	""
"1569186_at"	"0.98"	"0.8425755"	"-3.68e-02"	"MYO3A"
"231432_at"	"0.98"	"0.8426181"	"3.19e-02"	""
"230444_at"	"0.98"	"0.8426185"	"-1.04e-01"	"PDE7A"
"1557059_at"	"0.98"	"0.8426285"	"-3.47e-02"	"NIFK-AS1"
"227967_at"	"0.98"	"0.8426378"	"-6.99e-02"	"TUBGCP5"
"1558494_at"	"0.98"	"0.8426481"	"4.14e-02"	""
"1553514_a_at"	"0.98"	"0.8426616"	"-3.58e-02"	"VNN3"
"1569403_at"	"0.98"	"0.8427036"	"3.19e-02"	"LOC101928716"
"1568932_at"	"0.98"	"0.842747"	"-3.22e-02"	""
"221356_x_at"	"0.98"	"0.842759"	"3.30e-02"	"P2RX2"
"214386_at"	"0.98"	"0.842773"	"3.41e-02"	""
"AFFX-LysX-M_at"	"0.98"	"0.8428091"	"8.56e-02"	""
"1563662_at"	"0.98"	"0.8428111"	"-3.45e-02"	""
"1553891_at"	"0.98"	"0.8428396"	"-3.19e-02"	"KLF17"
"239148_at"	"0.98"	"0.8428723"	"3.16e-02"	"MARVELD3"
"243392_at"	"0.98"	"0.8428756"	"-3.28e-02"	"USP49"
"236759_at"	"0.98"	"0.8428949"	"-3.18e-02"	""
"241873_at"	"0.98"	"0.8429051"	"4.03e-02"	""
"1557491_at"	"0.98"	"0.8429076"	"7.87e-02"	"LOC100240728"
"233057_at"	"0.98"	"0.842927"	"-1.01e-01"	"HSPB8"
"237686_at"	"0.98"	"0.8429551"	"3.72e-02"	"RNF219"
"239333_x_at"	"0.98"	"0.8429905"	"4.06e-02"	""
"1561256_at"	"0.98"	"0.8429964"	"4.53e-02"	""
"241225_at"	"0.98"	"0.8430573"	"4.43e-02"	""
"202784_s_at"	"0.98"	"0.8430854"	"-3.15e-02"	"NNT"
"1561202_at"	"0.98"	"0.8430932"	"3.36e-02"	""
"229449_at"	"0.98"	"0.8431339"	"-5.67e-02"	""
"209360_s_at"	"0.98"	"0.843154"	"-3.30e-02"	"LOC101928269///LOC100506403///RUNX1"
"206846_s_at"	"0.98"	"0.8431949"	"-5.44e-02"	"HDAC6"
"215302_at"	"0.98"	"0.8432032"	"-4.09e-02"	"LOC257152"
"223929_s_at"	"0.98"	"0.843211"	"-5.27e-02"	""
"223695_s_at"	"0.98"	"0.8432318"	"-3.97e-02"	"ARSD"
"231854_at"	"0.98"	"0.8432728"	"4.13e-02"	"PIK3CA"
"1568616_a_at"	"0.98"	"0.8432756"	"-3.55e-02"	"C11orf96"
"221994_at"	"0.98"	"0.8432771"	"8.06e-02"	"PDLIM5"
"1555235_s_at"	"0.98"	"0.8432806"	"3.27e-02"	"IQCF3"
"203760_s_at"	"0.98"	"0.8432979"	"-3.18e-02"	"SLA"
"240119_at"	"0.98"	"0.8432984"	"-5.32e-02"	"TEPP"
"242571_at"	"0.98"	"0.8433156"	"-3.41e-02"	"REPS2"
"231180_at"	"0.98"	"0.8433346"	"3.54e-02"	""
"1561010_a_at"	"0.98"	"0.8433545"	"-3.22e-02"	"MAOB"
"1554017_at"	"0.98"	"0.8433747"	"3.52e-02"	"RILPL1///SNRNP35"
"1567657_at"	"0.98"	"0.8433848"	"4.57e-02"	"OR2H1"
"210827_s_at"	"0.98"	"0.8433903"	"7.97e-02"	"ELF3"
"238810_at"	"0.98"	"0.8433918"	"4.06e-02"	"RFX3"
"1558020_at"	"0.98"	"0.8433924"	"-3.15e-02"	"ERGIC3"
"238313_at"	"0.98"	"0.8434126"	"-3.78e-02"	""
"235584_at"	"0.98"	"0.8434433"	"4.44e-02"	"STARD7-AS1"
"208059_at"	"0.98"	"0.8434447"	"-3.53e-02"	"CCR8"
"236113_at"	"0.98"	"0.8434614"	"-3.67e-02"	""
"1552555_at"	"0.98"	"0.8434711"	"-3.25e-02"	"PRSS36"
"201216_at"	"0.98"	"0.8434867"	"-3.83e-02"	"ERP29"
"221794_at"	"0.98"	"0.8435085"	"-3.65e-02"	"DOCK6"
"1561988_at"	"0.98"	"0.8435576"	"-3.16e-02"	"LOC286068"
"241693_at"	"0.98"	"0.8435608"	"7.21e-02"	""
"1565780_at"	"0.98"	"0.8435907"	"3.80e-02"	"ABCA8"
"236750_at"	"0.98"	"0.8436538"	"3.39e-02"	""
"210564_x_at"	"0.98"	"0.8436562"	"-4.37e-02"	"CFLAR"
"229149_at"	"0.98"	"0.8436956"	"-4.34e-02"	"HOTAIRM1///HOXA2"
"202915_s_at"	"0.98"	"0.8437459"	"-6.20e-02"	"FAM20B"
"238216_at"	"0.98"	"0.8437493"	"-3.20e-02"	"LOC100506258"
"205459_s_at"	"0.98"	"0.8437516"	"-4.97e-02"	"NPAS2"
"1567173_at"	"0.98"	"0.8437557"	"4.27e-02"	""
"228317_at"	"0.98"	"0.8437649"	"-3.14e-02"	"ZFAND5"
"206048_at"	"0.98"	"0.8437674"	"3.60e-02"	"OVOL2"
"201878_at"	"0.98"	"0.8437728"	"3.72e-02"	"ARIH1"
"205040_at"	"0.98"	"0.8437873"	"-3.48e-02"	"ORM1"
"205557_at"	"0.98"	"0.8438174"	"-3.18e-02"	"LOC149684///BPI"
"243104_at"	"0.98"	"0.8438529"	"-4.20e-02"	""
"221580_s_at"	"0.98"	"0.8438782"	"3.59e-02"	"MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D"
"241258_at"	"0.98"	"0.8438892"	"-3.25e-02"	""
"1555923_a_at"	"0.98"	"0.8439475"	"-7.33e-02"	"CASC10"
"211788_s_at"	"0.98"	"0.8439587"	"3.35e-02"	"HAUS7///TREX2"
"214332_s_at"	"0.98"	"0.8439662"	"6.34e-02"	"TSFM"
"239800_at"	"0.98"	"0.8439743"	"-4.34e-02"	"UMPS"
"207888_at"	"0.98"	"0.8439926"	"-4.85e-02"	""
"215377_at"	"0.98"	"0.844"	"5.09e-02"	"CTBP2"
"202371_at"	"0.98"	"0.8440134"	"-3.52e-02"	"TCEAL4"
"235313_at"	"0.98"	"0.8440211"	"4.05e-02"	"NRAP"
"211826_s_at"	"0.98"	"0.8441148"	"3.21e-02"	"AFF1"
"218760_at"	"0.98"	"0.8441282"	"5.86e-02"	"COQ6"
"230888_at"	"0.98"	"0.8441284"	"3.34e-02"	"WDR91"
"224621_at"	"0.98"	"0.8441343"	"3.13e-02"	"MAPK1"
"1562674_at"	"0.98"	"0.8441484"	"-3.14e-02"	""
"236811_at"	"0.98"	"0.8441616"	"-3.17e-02"	"DMRTC2"
"214697_s_at"	"0.98"	"0.8441983"	"3.41e-02"	"PTBP3"
"1566772_at"	"0.98"	"0.8442054"	"3.18e-02"	""
"1552390_a_at"	"0.98"	"0.8442117"	"3.81e-02"	"ERICH5"
"223356_s_at"	"0.98"	"0.8442412"	"-4.87e-02"	"MTIF3"
"239769_at"	"0.98"	"0.8442431"	"3.53e-02"	""
"207985_at"	"0.98"	"0.8442629"	"-3.18e-02"	""
"218720_x_at"	"0.98"	"0.8442739"	"4.08e-02"	"SEZ6L2"
"209582_s_at"	"0.98"	"0.8443056"	"-3.12e-02"	"CD200"
"202783_at"	"0.98"	"0.8443116"	"-3.36e-02"	"NNT"
"204984_at"	"0.98"	"0.8443215"	"3.38e-02"	"GPC4"
"240835_at"	"0.98"	"0.8443221"	"-4.36e-02"	""
"1565910_at"	"0.98"	"0.8444096"	"-3.21e-02"	"FSTL4"
"232474_at"	"0.98"	"0.8444379"	"3.30e-02"	""
"220228_at"	"0.98"	"0.8444403"	"3.64e-02"	"AP4E1"
"241346_at"	"0.98"	"0.8444577"	"-5.33e-02"	"ARHGAP30"
"234590_x_at"	"0.98"	"0.8444593"	"-3.13e-02"	""
"218135_at"	"0.98"	"0.8444759"	"-4.20e-02"	"ERGIC2"
"206571_s_at"	"0.98"	"0.8444856"	"-6.47e-02"	"MAP4K4"
"234286_at"	"0.98"	"0.8444906"	"3.21e-02"	"PPP1R12C"
"211252_x_at"	"0.98"	"0.8445212"	"-4.42e-02"	"PTCRA"
"221514_at"	"0.98"	"0.8445447"	"3.39e-02"	"UTP14A"
"218601_at"	"0.98"	"0.844555"	"-3.32e-02"	"URGCP"
"216428_x_at"	"0.98"	"0.8445566"	"-3.27e-02"	"KIR3DX1"
"220313_at"	"0.98"	"0.8445893"	"-3.23e-02"	"GPR88"
"233926_at"	"0.98"	"0.8446217"	"3.68e-02"	""
"209464_at"	"0.98"	"0.8446239"	"3.16e-02"	"AURKB"
"206957_at"	"0.98"	"0.8446292"	"3.48e-02"	"AGXT"
"215605_at"	"0.98"	"0.8446446"	"-4.66e-02"	"NCOA2"
"208267_at"	"0.98"	"0.844648"	"-4.74e-02"	"TRPV5"
